transakcja_id,konto_id,kwota,data_transakcji,kategoria_wydatku,metoda_platnosci,miasto_transakcji,kraj_transakcji,status_transakcji
507488,10588,66.05,2025-09-01 15:51:56,Zdrowie i Apteki,Online,,,Zakonczona
507489,10675,87.33,2025-11-17 16:19:57,Zakupy Odzieżowe,BLIK,Orzesze,Polska,Zakonczona
507490,11194,61.09,2025-12-30 10:39:21,Supermarkety,Karta,Rybnik,Polska,Zakonczona
507491,11363,17.17,2025-05-27 11:13:00,Zakupy Odzieżowe,BLIK,Zabrze,Polska,Zakonczona
507492,10088,19.54,2025-07-20 12:04:25,Elektronika,Online,,,Zakonczona
507493,10518,31.36,2025-10-31 07:55:05,Paliwo i Transport,BLIK,Mikołów,Polska,Zakonczona
507494,11106,53.3,2025-02-06 11:04:14,Zakupy Odzieżowe,BLIK,Chorzów,Polska,Zakonczona
507495,10705,19.12,2025-06-18 22:08:27,Edukacja,Online,,,Zakonczona
507496,10762,64.99,2025-06-02 18:56:44,Elektronika,Online,,,Zakonczona
507497,11373,67.34,2025-12-17 15:23:13,Edukacja,Online,,,Zakonczona
507498,10760,31.71,2025-10-06 08:02:15,Supermarkety,Karta,Wrocław,Polska,Zakonczona
507499,11198,41.67,2025-01-13 06:55:42,Paliwo i Transport,Karta,Sosnowiec,Polska,Zakonczona
507500,10669,363.57,2025-05-26 17:32:07,Elektronika,Karta,Zabrze,Polska,Zakonczona
507501,11493,79.0,2025-12-17 06:18:07,Supermarkety,Karta,Wrocław,Polska,Zakonczona
507502,11418,48.56,2025-01-30 08:59:58,Paliwo i Transport,Online,,,Zakonczona
507503,10822,19.48,2025-12-18 12:17:04,Zakupy Odzieżowe,Karta,Zabrze,Polska,Zakonczona
507504,10797,193.04,2025-11-04 16:21:17,Zakupy Odzieżowe,Karta,Zabrze,Polska,Zakonczona
507505,11327,14.46,2025-12-31 12:59:22,Supermarkety,Karta,Sosnowiec ,Polska,Zakonczona
507506,10554,54.21,2025-08-03 13:55:33,Restauracje i Bary,BLIK,Gliwice,Polska,Zakonczona
507507,11198,41.48,2025-09-09 04:38:59,Elektronika,Online,,,Zakonczona
507508,11229,,2025-12-10 06:55:29,Przelew,BLIK,,,
507509,11336,380.36,2025-01-30 11:58:14,Elektronika,Karta,Kraków,Polska,Zakonczona
507510,11142,72.92,2025-06-03 10:39:34,Zdrowie i Apteki,BLIK,Orzesze,Polska,Zakonczona
507511,11114,5850.33,2025-03-01 07:41:18,Paliwo i Transport,Karta,Paryż,Francja,Zakonczona
507512,10526,29.53,2025-03-16 09:05:11,Paliwo i Transport,Karta,Gliwice,Polska,Zakonczona
507513,11275,53.41,2025-11-04 21:11:45,Zdrowie i Apteki,BLIK,Warszawa,Polska,Zakonczona
507514,11361,14.25,2025-01-13 14:21:36,Edukacja,BLIK,Sosnowiec ,Polska,Zakonczona
507515,10543,78.35,2025-08-14 07:30:10,Supermarkety,Karta,Chorzów,Polska,Zakonczona
507516,10791,58.03,2025-06-05 19:36:59,Zakupy Odzieżowe,BLIK,gliwice,Polska,Zakonczona
507517,11024,44.67,2025-12-04 08:21:21,Paliwo i Transport,Online,,,Zakonczona
507518,10318,78.74,2025-01-19 14:33:37,Restauracje i Bary,Karta,Gliwice,Polska,Odrzucona
507519,11490,23.3,2025-07-22 06:43:47,Paliwo i Transport,Karta,Rybnik,Polska,Zakonczona
507520,10756,75.06,2025-01-01 09:35:03,Paliwo i Transport,Karta,Rybnik,Polska,Zakonczona
507521,11150,8.11,2025-08-28 06:53:24,Supermarkety,Karta,Tychy,Polska,Zakonczona
507522,10872,,2025-05-16 17:48:32,Przelew,Karta,,,
507523,11141,79.8,2025-05-06 16:03:04,Zdrowie i Apteki,BLIK,Tychy,Polska,Zakonczona
507524,10193,105.09,2025-06-25 11:37:46,Supermarkety,Karta,Sosnowiec,Polska,Zakonczona
507525,10206,36.81,2025-10-08 02:10:58,Elektronika,Online,,,Zakonczona
507526,10467,70.81,2025-11-08 08:52:50,Paliwo i Transport,BLIK,Katowice,Polska,Zakonczona
507527,11384,23.68,2025-02-05 14:56:26,Zdrowie i Apteki,BLIK,Rybnik,Polska,Zakonczona
507528,10129,32.3,2025-12-29 14:19:43,Edukacja,BLIK,Bytom,Polska,Odrzucona
507529,11468,32.69,2025-09-20 06:35:57,Paliwo i Transport,Karta,Orzesze,Polska,Zakonczona
507530,10742,11.55,2025-04-20 08:25:42,Supermarkety,BLIK,Katowice,Polska,Zakonczona
507531,11116,74.23,2025-01-07 10:30:11,Elektronika,BLIK,Bytom,Polska,Zakonczona
507532,11373,66.95,2025-10-08 07:29:13,Paliwo i Transport,BLIK,Rybnik,Polska,Zakonczona
507533,10535,69.65,2025-10-27 15:52:02,Zakupy Odzieżowe,BLIK,Zabrze,Polska,Zakonczona
507534,11003,77.93,2025-07-08 23:41:09,Supermarkety,Online,,,Zakonczona
507535,10434,20.7,2025-11-01 06:51:48,Supermarkety,BLIK,Orzesze,Polska,Zakonczona
507536,10882,48.55,2025-10-03 08:49:42,Paliwo i Transport,Karta,KATOWICE  ,Polska,Zakonczona
507537,10873,279.44,2025-03-28 06:43:51,Supermarkety,Karta,Sosnowiec,Polska,Zakonczona
507538,10026,72.88,2025-08-29 12:00:32,Elektronika,Online,,,Zakonczona
507539,10575,51.46,2025-04-18 06:37:04,Supermarkety,BLIK,Katowice,Polska,Zakonczona
507540,10077,352.1,2025-06-12 09:02:34,Supermarkety,BLIK,Chorzów,Polska,Zakonczona
507541,11444,30.73,2025-12-06 15:02:57,Restauracje i Bary,Online,,,Zakonczona
507542,10780,72.85,2025-03-09 13:44:49,Restauracje i Bary,Karta,Zabrze,Polska,Zakonczona
507543,10016,26.47,2025-11-21 15:37:42,Restauracje i Bary,BLIK,Mikołów,Polska,Zakonczona
507544,10782,31.27,2025-07-11 14:08:00,Restauracje i Bary,Karta,Zabrze,Polska,Zakonczona
507545,10704,17.92,2025-06-15 08:43:12,Supermarkety,Karta,Orzesze,Polska,Zakonczona
507546,10822,3153.82,2025-10-06 03:47:53,Elektronika,Online,,,Zakonczona
507547,10584,,2025-01-24 18:52:35,Przelew,BLIK,,,
507548,10576,459.22,2025-08-19 07:58:05,Paliwo i Transport,BLIK,Bytom,Polska,Zakonczona
507549,10288,216.15,2025-12-10 10:03:32,Edukacja,BLIK,Tychy  ,Polska,Zakonczona
507550,10332,36.22,2025-09-03 17:32:53,Elektronika,BLIK,Mikołów,Polska,Zakonczona
507551,11201,26.04,2025-08-30 10:07:23,Elektronika,BLIK,Rybnik,Polska,Zakonczona
507552,10793,,2025-05-12 07:15:26,Przelew,BLIK,,,
507553,10477,76.43,2025-03-12 21:54:10,Rachunki i Opłaty,Online,,,Zakonczona
507554,10824,3176.45,2025-11-03 07:07:40,Paliwo i Transport,BLIK,Mikołów,Polska,Zakonczona
507555,10006,250.8,2025-12-30 22:19:54,Elektronika,Karta,Mikołów,Polska,Zakonczona
507556,10114,26.25,2025-11-21 08:24:56,Supermarkety,Karta,Sosnowiec,Polska,Zakonczona
507557,10471,29.98,2025-06-07 18:43:47,Rozrywka i Streaming,Karta,Gliwice,Polska,Zakonczona
507558,10217,13.72,2025-02-15 19:41:05,Supermarkety,Karta,Mikołów,Polska,Zakonczona
507559,10910,20.86,2025-04-26 16:28:06,Restauracje i Bary,Karta,Sosnowiec,Polska,Zakonczona
507560,10067,9.99,2025-05-04 06:29:17,Supermarkety,Online,,,Zakonczona
507561,10248,76.22,2025-07-23 13:21:16,Zakupy Odzieżowe,Karta,Chorzów,Polska,Zakonczona
507562,10950,1425.49,2025-11-07 17:20:03,Restauracje i Bary,BLIK,Poznań,Polska,Zakonczona
507563,10004,298.22,2025-03-05 07:50:53,Paliwo i Transport,Karta,katowice,Polska,Zakonczona
507564,11114,78.04,2025-11-12 08:28:45,Paliwo i Transport,Karta,Mikołów,Polska,Zakonczona
507565,11200,134.09,2025-04-23 20:43:12,Edukacja,BLIK,Sosnowiec ,Polska,Zakonczona
507566,11014,69.16,2025-08-31 11:30:00,Edukacja,BLIK,Chorzów,Polska,Zakonczona
507567,10701,58.66,2025-09-08 20:06:44,Edukacja,Karta,Rybnik,Polska,Odrzucona
507568,11428,68.47,2025-07-05 11:26:41,Zdrowie i Apteki,Online,,,Zakonczona
507569,10954,11.72,2025-08-30 11:35:47,Supermarkety,BLIK,Mikołów,Polska,Zakonczona
507570,10510,27.34,2025-05-10 22:58:18,Rozrywka i Streaming,Karta,Zabrze,Polska,Zakonczona
507571,11414,13.25,2025-02-11 11:19:34,Supermarkety,BLIK,Sosnowiec,Polska,Zakonczona
507572,10684,109.15,2025-12-15 10:58:50,Zdrowie i Apteki,Karta,Bytom,Polska,Zakonczona
507573,11121,13.26,2025-05-14 15:02:25,Elektronika,Karta,Chorzów,Polska,Zakonczona
507574,11343,20.78,2025-02-11 11:22:12,Edukacja,Karta,Chorzów,Polska,Zakonczona
507575,10267,75.35,2025-12-20 11:03:33,Zdrowie i Apteki,Karta,KATOWICE  ,Polska,Zakonczona
507576,11301,58.16,2025-12-11 17:02:07,Edukacja,BLIK,Mikołów,Polska,Zakonczona
507577,11082,52.96,2025-04-09 18:48:09,Edukacja,Online,,,Zakonczona
507578,10292,54.21,2025-12-11 10:27:30,Zdrowie i Apteki,BLIK,Gliwice,Polska,Zakonczona
507579,10614,7154.65,2025-11-12 15:18:58,Elektronika,Karta,Gliwice,Polska,Zakonczona
507580,10038,14.92,2025-07-21 11:31:10,Zakupy Odzieżowe,BLIK,Kraków,Polska,Zakonczona
507581,11263,38.2,2025-03-18 15:10:27,Przelew,Przelew Krajowy,,,Zakonczona
507582,11206,308.71,2025-08-04 16:19:59,Przelew,Przelew Krajowy,,,Zakonczona
507583,10679,1495.54,2025-11-12 18:08:07,Elektronika,Karta,Tychy,Polska,Zakonczona
507584,10800,415.1,2025-03-11 14:40:48,Supermarkety,BLIK,Bytom,Polska,Zakonczona
507585,11472,52.99,2025-01-10 20:05:33,Supermarkety,BLIK,Katowice,Polska,Zakonczona
507586,10857,59.68,2025-01-14 08:09:01,Paliwo i Transport,Karta,Mikołów,Polska,Zakonczona
507587,11255,1524.9,2025-03-28 05:19:59,Rozrywka i Streaming,Online,,,Zakonczona
507588,10120,67.45,2025-11-07 15:28:04,Restauracje i Bary,Karta,Mikołów,Polska,Zakonczona
507589,10935,36.38,2025-06-02 07:12:18,Paliwo i Transport,Online,,,Zakonczona
507590,11115,14.76,2025-02-13 06:44:49,Paliwo i Transport,Karta,Wrocław,Polska,Zakonczona
507591,11225,77.52,2025-07-27 09:23:00,Paliwo i Transport,Karta,Mikołów,Polska,Zakonczona
507592,10515,77.01,2025-12-19 20:39:09,Supermarkety,BLIK,Chorzów,Polska,Zakonczona
507593,11009,55.31,2025-02-22 14:19:21,Supermarkety,Karta,Rybnik,Polska,Zakonczona
507594,11448,35.91,2025-07-05 14:04:19,Restauracje i Bary,BLIK,Sosnowiec ,Polska,Zakonczona
507595,10889,362.92,2025-11-29 15:32:31,Supermarkety,BLIK,Gliwice,Polska,Zakonczona
507596,11389,16.85,2025-08-27 06:30:19,Paliwo i Transport,Karta,Sosnowiec,Polska,Zakonczona
507597,10788,308.15,2025-01-09 06:54:50,Supermarkety,Karta,Gliwice,Polska,Zakonczona
507598,11381,5.12,2025-05-13 14:55:02,Zdrowie i Apteki,BLIK,Katowice,Polska,Zakonczona
507599,10190,98.78,2025-02-09 11:06:51,Elektronika,Karta,Katowice,Polska,Zakonczona
507600,10566,79.29,2025-05-16 06:17:33,Paliwo i Transport,BLIK,Tychy  ,Polska,Odrzucona
507601,10865,56.48,2025-03-04 07:29:27,Paliwo i Transport,Karta,Orzesze,Polska,Zakonczona
507602,11177,16.18,2025-09-08 08:13:25,Paliwo i Transport,Online,,,Zakonczona
507603,10413,6.77,2025-04-02 15:10:59,Zakupy Odzieżowe,BLIK,Mikołów,Polska,Zakonczona
507604,11128,20.75,2025-07-24 12:32:21,Zakupy Odzieżowe,BLIK,katowice,Polska,Zakonczona
507605,11239,30.79,2025-03-31 06:34:04,Paliwo i Transport,BLIK,Mikołów,Polska,Zakonczona
507606,10478,136.23,2025-07-06 15:30:17,Supermarkety,Karta,Rybnik,Polska,Zakonczona
507607,10688,59.35,2025-07-17 10:08:23,Supermarkety,Karta,Sosnowiec ,Polska,Zakonczona
507608,10714,22.47,2025-03-02 07:56:28,Paliwo i Transport,Online,,,Zakonczona
507609,10124,52.98,2025-02-17 12:07:50,Przelew,Przelew Krajowy,,,Zakonczona
507610,10668,29.98,2025-04-18 09:03:45,Paliwo i Transport,Karta,Sosnowiec,Polska,Zakonczona
507611,10167,18.61,2025-07-27 00:44:45,Rachunki i Opłaty,Online,,,Zakonczona
507612,10637,55.64,2025-08-17 20:44:23,Rozrywka i Streaming,BLIK,Mikołów,Polska,Zakonczona
507613,10854,45.03,2025-03-20 15:48:11,Edukacja,Online,,,Zakonczona
507614,11462,13.72,2025-12-21 15:51:30,Rozrywka i Streaming,BLIK,Chorzów,Polska,Zakonczona
507615,10206,1390.87,2025-10-02 23:35:49,Edukacja,Karta,Bytom,Polska,Zakonczona
507616,11434,68.02,2025-12-13 08:59:46,Paliwo i Transport,Karta,Gliwice,Polska,Zakonczona
507617,10072,172.44,2025-08-07 13:34:19,Zakupy Odzieżowe,BLIK,Orzesze,Polska,Zakonczona
507618,10706,316.04,2025-03-22 15:52:58,Supermarkety,Karta,Rybnik,Polska,Zakonczona
507619,10377,20.3,2025-06-19 10:07:42,Zakupy Odzieżowe,Karta,Sosnowiec,Polska,Zakonczona
507620,10824,22.98,2025-05-16 12:42:06,Zdrowie i Apteki,Online,,,Zakonczona
507621,10988,56.25,2025-03-17 19:06:52,Zakupy Odzieżowe,Online,,,Odrzucona
507622,10885,59.78,2025-01-04 15:19:14,Restauracje i Bary,Online,,,Zakonczona
507623,10162,8.81,2025-09-08 12:30:59,Zakupy Odzieżowe,Karta,Chorzów,Polska,Zakonczona
507624,10619,,2025-11-10 15:15:40,Zakupy Odzieżowe,Online,,,
507625,10636,16.08,2025-08-17 16:55:48,Restauracje i Bary,Online,,,Zakonczona
507626,11270,128.93,2025-11-25 17:57:10,Rachunki i Opłaty,Online,,,Zakonczona
507627,10215,16.78,2025-03-30 05:43:37,Elektronika,Karta,Rybnik,Polska,Zakonczona
507628,10167,34.27,2025-04-13 14:11:24,Restauracje i Bary,BLIK,Chorzów,Polska,Zakonczona
507629,10281,14.72,2025-12-31 20:51:50,Supermarkety,BLIK,Warszawa,Polska,Zakonczona
507630,10161,76.98,2025-02-10 08:38:30,Paliwo i Transport,Online,,,Zakonczona
507631,10188,64.91,2025-12-01 06:33:27,Paliwo i Transport,Karta,Orzesze,Polska,Odrzucona
507632,11369,68.92,2025-09-08 08:20:29,Paliwo i Transport,Karta,Orzesze,Polska,Zakonczona
507633,11248,76.12,2025-02-14 11:43:50,Elektronika,Karta,Sosnowiec,Polska,Zakonczona
507634,11343,7.75,2025-07-04 06:16:53,Paliwo i Transport,BLIK,Chorzów,Polska,Zakonczona
507635,10445,297.09,2025-03-26 08:42:48,Supermarkety,Karta, Gliwice,Polska,Zakonczona
507636,10890,55.1,2025-01-24 14:43:18,Rozrywka i Streaming,BLIK,Katowice,Polska,Zakonczona
507637,10210,7.15,2025-02-01 18:26:12,Restauracje i Bary,BLIK,Tychy,Polska,Zakonczona
507638,11235,23.09,2025-07-25 14:43:21,Supermarkety,Online,,,Zakonczona
507639,10463,55.58,2025-07-19 00:58:54,Przelew,Przelew Krajowy,,,Zakonczona
507640,10700,51.17,2025-06-16 10:40:58,Zakupy Odzieżowe,BLIK,Zabrze,Polska,Zakonczona
507641,11412,28.9,2025-03-18 10:01:40,Zakupy Odzieżowe,BLIK,Zabrze,Polska,Zakonczona
507642,10326,45.39,2025-12-15 15:53:52,Supermarkety,Karta,Gliwice,Polska,Zakonczona
507643,10127,79.36,2025-03-19 16:01:22,Zdrowie i Apteki,Karta,Mikołów,Polska,Zakonczona
507644,10885,214.14,2025-06-27 08:01:21,Paliwo i Transport,BLIK,Tychy,Polska,Zakonczona
507645,10926,66.15,2025-07-22 10:59:17,Zakupy Odzieżowe,BLIK,Katowice,Polska,Zakonczona
507646,11498,7.25,2025-08-23 14:38:51,Restauracje i Bary,Online,,,Zakonczona
507647,10729,261.86,2025-12-25 06:49:06,Paliwo i Transport,BLIK, Gliwice,Polska,Zakonczona
507648,10449,16.46,2025-09-14 15:13:53,Rozrywka i Streaming,Online,,,Zakonczona
507649,10263,24.33,2025-07-29 10:49:56,Supermarkety,Online,,,Zakonczona
507650,10776,61.94,2025-06-30 21:45:53,Przelew,Przelew Krajowy,,,Zakonczona
507651,10081,44.73,2025-02-04 12:03:34,Supermarkety,BLIK,Katowice,Polska,Zakonczona
507652,11091,29.06,2025-09-09 09:26:52,Supermarkety,Karta,Bytom,Polska,Zakonczona
507653,10956,383.48,2025-07-02 00:01:38,Elektronika,Karta,Bytom,Polska,Zakonczona
507654,11282,14967.98,2025-03-20 14:17:09,Elektronika,Karta,Berlin,Niemcy,Zakonczona
507655,10337,62.22,2025-01-18 20:32:57,Restauracje i Bary,BLIK,Mikołów,Polska,Zakonczona
507656,10092,90.35,2025-12-18 14:41:27,Supermarkety,Karta,Rzym,Włochy,Zakonczona
507657,11149,29.44,2025-08-07 14:23:15,Edukacja,Karta,Mikołów,Polska,Zakonczona
507658,10636,111.5,2025-11-10 00:01:24,Elektronika,Online,,,Zakonczona
507659,10613,69.11,2025-07-25 08:29:09,Paliwo i Transport,Online,,,Zakonczona
507660,10426,184.1,2025-12-14 12:53:36,Rachunki i Opłaty,Online,,,Zakonczona
507661,10485,71.19,2025-07-05 10:47:29,Przelew,Przelew Krajowy,,,Zakonczona
507662,11215,13.77,2025-08-21 13:05:36,Edukacja,Online,,,Zakonczona
507663,10413,30.27,2025-01-14 16:50:38,Elektronika,BLIK,Mikołów,Polska,Zakonczona
507664,11126,117.62,2025-02-25 18:57:16,Elektronika,BLIK,Chorzów,Polska,Zakonczona
507665,10545,107.93,2025-05-30 22:27:19,Restauracje i Bary,Karta,Rybnik,Polska,Zakonczona
507666,11224,,2025-07-10 07:44:06,Przelew,BLIK,,,
507667,10143,,2025-09-13 16:45:03,Przelew,Karta,,,
507668,10581,119.3,2025-10-28 13:37:06,Przelew,Przelew Krajowy,,,Zakonczona
507669,11441,25.0,2025-11-13 09:51:48,Paliwo i Transport,Online,,,Zakonczona
507670,10357,29.86,2025-03-22 23:28:04,Edukacja,BLIK,Gliwice,Polska,Zakonczona
507671,10930,42.51,2025-08-07 20:25:10,Zdrowie i Apteki,Karta,Zabrze,Polska,Zakonczona
507672,10286,48.68,2025-10-29 16:42:41,Edukacja,BLIK,Rybnik,Polska,Zakonczona
507673,10152,245.02,2025-04-14 17:10:23,Zdrowie i Apteki,Karta,Rybnik,Polska,Zakonczona
507674,10009,77.51,2025-05-14 06:23:59,Supermarkety,Online,,,Odrzucona
507675,11043,78.33,2025-06-08 14:44:07,Restauracje i Bary,BLIK,Gliwice,Polska,Zakonczona
507676,11149,97.47,2025-05-23 08:09:44,Paliwo i Transport,BLIK,Mikołów,Polska,Zakonczona
507677,10929,3930.87,2025-09-27 10:27:05,Rachunki i Opłaty,Online,,,Zakonczona
507678,10546,537.2,2025-02-12 17:30:30,Przelew,Przelew Krajowy,,,Zakonczona
507679,10367,37.33,2025-03-11 22:08:28,Zdrowie i Apteki,Karta,Bytom,Polska,Zakonczona
507680,11063,29.34,2025-09-24 17:35:44,Przelew,Przelew Krajowy,,,Zakonczona
507681,11147,62.43,2025-03-20 19:31:58,Zakupy Odzieżowe,Karta,Rybnik,Polska,Zakonczona
507682,11134,10.96,2025-10-27 14:25:47,Przelew,Przelew Krajowy,,,Zakonczona
507683,10321,16.18,2025-06-25 13:12:48,Supermarkety,BLIK,Rybnik,Polska,Zakonczona
507684,10185,62.5,2025-04-13 13:15:05,Restauracje i Bary,Karta,Rybnik,Polska,Zakonczona
507685,10850,52.74,2025-03-25 07:16:18,Supermarkety,Online,,,Zakonczona
507686,10448,34.57,2025-11-20 09:12:38,Paliwo i Transport,Karta,Tychy,Polska,Zakonczona
507687,11024,67.41,2025-12-04 16:22:48,Zdrowie i Apteki,BLIK,Gliwice,Polska,Zakonczona
507688,10940,75.1,2025-01-27 11:45:29,Zdrowie i Apteki,BLIK,Bytom,Polska,Zakonczona
507689,10073,2873.49,2025-11-05 12:52:44,Elektronika,BLIK,Gdańsk,Polska,Zakonczona
507690,10868,3804.9,2025-04-09 11:11:06,Elektronika,Karta,Mikołów,Polska,Zakonczona
507691,10782,47.2,2025-05-01 13:10:14,Elektronika,BLIK,Zabrze,Polska,Zakonczona
507692,10138,42.7,2025-01-25 06:26:36,Paliwo i Transport,BLIK,Katowice,Polska,Zakonczona
507693,10476,24.02,2025-07-10 11:33:21,Supermarkety,Online,,,Zakonczona
507694,11460,58.03,2025-12-08 08:57:34,Supermarkety,Karta,Zabrze,Polska,Zakonczona
507695,11440,28.16,2025-04-28 17:20:22,Edukacja,Karta,Bytom,Polska,Zakonczona
507696,11499,,2025-05-23 14:00:08,Przelew,Karta,,,
507697,11491,44.58,2025-08-04 16:43:04,Zakupy Odzieżowe,BLIK,Wrocław,Polska,Zakonczona
507698,10975,38.26,2025-03-09 14:39:24,Restauracje i Bary,Online,,,Zakonczona
507699,11286,,2025-04-13 07:33:19,Przelew,BLIK,,,
507700,10743,16.35,2025-03-18 12:14:47,Edukacja,BLIK,Orzesze,Polska,Zakonczona
507701,10188,34.37,2025-09-17 18:59:14,Przelew,Przelew Krajowy,,,Zakonczona
507702,10023,1528.36,2025-11-12 07:33:47,Paliwo i Transport,BLIK, Gliwice,Polska,Zakonczona
507703,10024,,2025-10-21 19:30:41,Przelew,BLIK,,,
507704,10147,10.88,2025-12-30 14:21:58,Zdrowie i Apteki,Karta,Poznań,Polska,Zakonczona
507705,11345,384.58,2025-04-22 19:25:13,Rachunki i Opłaty,Online,,,Zakonczona
507706,10306,76.38,2025-08-10 06:09:16,Paliwo i Transport,BLIK,Rybnik,Polska,Zakonczona
507707,10467,8.18,2025-10-25 19:55:28,Restauracje i Bary,Karta,Katowice,Polska,Zakonczona
507708,10578,71.56,2025-07-18 20:00:59,Rozrywka i Streaming,BLIK,Orzesze,Polska,Zakonczona
507709,10928,56.24,2025-03-29 22:49:51,Restauracje i Bary,BLIK,KATOWICE  ,Polska,Odrzucona
507710,10600,68.49,2025-05-21 00:53:06,Elektronika,Karta,KATOWICE  ,Polska,Zakonczona
507711,10517,41.4,2025-12-25 23:11:25,Supermarkety,BLIK,Kraków,Polska,Zakonczona
507712,10309,68.6,2025-07-16 08:09:30,Paliwo i Transport,BLIK,Sosnowiec,Polska,Zakonczona
507713,11169,7.75,2025-10-07 07:56:37,Supermarkety,Online,,,Zakonczona
507714,10347,277.01,2025-06-04 11:26:28,Elektronika,Karta,Kraków,Polska,Zakonczona
507715,10418,32.17,2025-07-13 07:46:52,Supermarkety,Karta,Katowice,Polska,Zakonczona
507716,10468,47.06,2025-02-12 18:01:00,Zdrowie i Apteki,BLIK,Wrocław,Polska,Zakonczona
507717,10548,24.5,2025-08-19 15:29:19,Rachunki i Opłaty,Online,,,Zakonczona
507718,11262,239.15,2025-11-01 11:53:57,Elektronika,Karta,Kraków,Polska,Zakonczona
507719,10307,52.12,2025-02-03 17:03:47,Elektronika,BLIK,Sosnowiec,Polska,Zakonczona
507720,10567,7.18,2025-05-31 12:34:27,Zakupy Odzieżowe,Karta,Sosnowiec,Polska,Zakonczona
507721,10249,78.81,2025-07-02 17:43:51,Przelew,Przelew Krajowy,,,Zakonczona
507722,10935,230.64,2025-09-11 11:54:57,Elektronika,BLIK,Sosnowiec,Polska,Zakonczona
507723,10822,8.35,2025-05-04 11:32:55,Elektronika,Online,,,Zakonczona
507724,11134,43.54,2025-01-02 07:12:50,Paliwo i Transport,BLIK,Sosnowiec,Polska,Zakonczona
507725,10331,78.96,2025-10-23 00:05:20,Rozrywka i Streaming,Online,,,Zakonczona
507726,10113,317.5,2025-11-23 17:55:04,Restauracje i Bary,BLIK,Sosnowiec,Polska,Zakonczona
507727,10031,1744.48,2025-04-06 10:25:08,Przelew,Przelew Krajowy,,,Zakonczona
507728,10203,173.13,2025-10-10 11:42:00,Edukacja,Karta,Mikołów,Polska,Zakonczona
507729,10874,24.48,2025-10-19 06:46:39,Paliwo i Transport,Online,,,Zakonczona
507730,10475,358.3,2025-07-25 18:03:44,Rozrywka i Streaming,BLIK,Tychy  ,Polska,Zakonczona
507731,11032,29.18,2025-09-11 10:32:40,Zdrowie i Apteki,BLIK,Tychy,Polska,Zakonczona
507732,10664,50.74,2025-09-11 20:37:31,Zdrowie i Apteki,BLIK,Sosnowiec,Polska,Zakonczona
507733,10670,82.78,2025-02-11 12:24:02,Zakupy Odzieżowe,Karta,Katowice,Polska,Zakonczona
507734,10377,19.81,2025-10-01 08:00:37,Paliwo i Transport,Online,,,Zakonczona
507735,11122,62.92,2025-08-30 09:47:52,Paliwo i Transport,Karta,Zabrze,Polska,Zakonczona
507736,10216,54.77,2025-12-27 16:51:21,Rozrywka i Streaming,BLIK, Katowice,Polska,Zakonczona
507737,10290,64.61,2025-10-23 08:55:30,Supermarkety,BLIK,Orzesze,Polska,Zakonczona
507738,10817,47.29,2025-03-26 01:29:47,Rozrywka i Streaming,Online,,,Zakonczona
507739,11036,19.95,2025-08-28 21:02:27,Zakupy Odzieżowe,Online,,,Zakonczona
507740,10749,,2025-04-03 04:42:25,Elektronika,Online,,,
507741,11013,73.44,2025-04-19 14:14:44,Restauracje i Bary,BLIK,Mikołów,Polska,Zakonczona
507742,11406,48.97,2025-09-24 13:55:15,Elektronika,Karta,Rybnik,Polska,Zakonczona
507743,10233,46.48,2025-06-17 23:57:13,Zakupy Odzieżowe,BLIK,Tychy,Polska,Zakonczona
507744,10208,11.4,2025-10-03 19:28:19,Supermarkety,Karta,Zabrze,Polska,Zakonczona
507745,10287,590.74,2025-12-26 06:19:12,Paliwo i Transport,BLIK,Mikołów,Polska,Odrzucona
507746,11402,68.33,2025-12-13 11:07:30,Edukacja,BLIK,Gliwice,Polska,Zakonczona
507747,10240,1013.92,2025-08-30 10:54:02,Edukacja,Karta,Rybnik,Polska,Zakonczona
507748,11271,72.96,2025-09-07 18:15:12,Rozrywka i Streaming,Karta,Chorzów,Polska,Zakonczona
507749,10239,6105.23,2025-07-11 06:35:58,Paliwo i Transport,Karta,Zabrze,Polska,Zakonczona
507750,10782,317.79,2025-01-10 19:43:28,Restauracje i Bary,BLIK,Zabrze,Polska,Zakonczona
507751,10196,,2025-11-04 08:52:17,Supermarkety,Online,,,
507752,10225,272.55,2025-11-09 09:28:50,Supermarkety,Online,,,Zakonczona
507753,10578,287.07,2025-01-25 07:03:09,Paliwo i Transport,Online,,,Zakonczona
507754,10445,6.85,2025-12-16 06:07:52,Paliwo i Transport,BLIK,Chorzów,Polska,Zakonczona
507755,10857,26.98,2025-12-17 15:02:14,Supermarkety,Online,,,Zakonczona
507756,11033,100.71,2025-07-11 12:56:24,Zakupy Odzieżowe,BLIK,katowice,Polska,Zakonczona
507757,10788,121.67,2025-11-10 08:19:35,Paliwo i Transport,Karta,Gliwice,Polska,Zakonczona
507758,10778,48.8,2025-06-29 12:18:39,Edukacja,Karta,Katowice,Polska,Zakonczona
507759,11169,143.91,2025-09-19 16:03:51,Restauracje i Bary,Karta,Gliwice,Polska,Zakonczona
